v3	(Id(M1)-Id(M2))/I(I1)
Step Information: Iss=100n  (Run: 1/5)
2.890000000000005e-001	1.000013e+000
2.900000000000005e-001	1.000013e+000
2.910000000000005e-001	1.000013e+000
2.920000000000005e-001	1.000013e+000
2.930000000000005e-001	1.000013e+000
2.940000000000005e-001	1.000013e+000
2.950000000000005e-001	1.000013e+000
2.960000000000005e-001	1.000013e+000
2.970000000000005e-001	1.000013e+000
2.980000000000005e-001	1.000013e+000
2.990000000000005e-001	1.000014e+000
3.000000000000005e-001	1.000014e+000
3.010000000000005e-001	1.000014e+000
3.020000000000006e-001	1.000014e+000
3.030000000000006e-001	1.000014e+000
3.040000000000006e-001	1.000014e+000
3.050000000000006e-001	1.000014e+000
3.060000000000006e-001	1.000014e+000
3.070000000000006e-001	1.000014e+000
3.080000000000006e-001	1.000014e+000
3.090000000000006e-001	1.000014e+000
3.100000000000006e-001	1.000014e+000
3.110000000000006e-001	1.000014e+000
3.120000000000006e-001	1.000014e+000
3.130000000000006e-001	1.000014e+000
3.140000000000006e-001	1.000014e+000
3.150000000000006e-001	1.000014e+000
3.160000000000006e-001	1.000014e+000
3.170000000000006e-001	1.000014e+000
3.180000000000006e-001	1.000014e+000
3.190000000000006e-001	1.000014e+000
3.200000000000006e-001	1.000014e+000
3.210000000000006e-001	1.000014e+000
3.220000000000006e-001	1.000014e+000
3.230000000000006e-001	1.000014e+000
3.240000000000006e-001	1.000014e+000
3.250000000000006e-001	1.000014e+000
3.260000000000006e-001	1.000014e+000
3.270000000000006e-001	1.000014e+000
3.280000000000006e-001	1.000014e+000
3.290000000000006e-001	1.000014e+000
3.300000000000006e-001	1.000014e+000
3.310000000000006e-001	1.000014e+000
3.320000000000006e-001	1.000014e+000
3.330000000000006e-001	1.000014e+000
3.340000000000006e-001	1.000014e+000
3.350000000000006e-001	1.000014e+000
3.360000000000006e-001	1.000014e+000
3.370000000000006e-001	1.000014e+000
3.380000000000006e-001	1.000014e+000
3.390000000000006e-001	1.000014e+000
3.400000000000006e-001	1.000014e+000
3.410000000000006e-001	1.000014e+000
3.420000000000006e-001	1.000014e+000
3.430000000000006e-001	1.000014e+000
3.440000000000006e-001	1.000014e+000
3.450000000000006e-001	1.000014e+000
3.460000000000006e-001	1.000014e+000
3.470000000000006e-001	1.000014e+000
3.480000000000006e-001	1.000014e+000
3.490000000000006e-001	1.000014e+000
3.500000000000006e-001	1.000014e+000
3.510000000000006e-001	1.000014e+000
3.520000000000006e-001	1.000015e+000
3.530000000000006e-001	1.000015e+000
3.540000000000006e-001	1.000015e+000
3.550000000000006e-001	1.000015e+000
3.560000000000006e-001	1.000015e+000
3.570000000000006e-001	1.000015e+000
3.580000000000006e-001	1.000015e+000
3.590000000000006e-001	1.000015e+000
3.600000000000006e-001	1.000015e+000
3.610000000000006e-001	1.000015e+000
3.620000000000006e-001	1.000015e+000
3.630000000000006e-001	1.000015e+000
3.640000000000006e-001	1.000015e+000
3.650000000000006e-001	1.000015e+000
3.660000000000006e-001	1.000015e+000
3.670000000000006e-001	1.000015e+000
3.680000000000006e-001	1.000015e+000
3.690000000000006e-001	1.000015e+000
3.700000000000006e-001	1.000015e+000
3.710000000000006e-001	1.000015e+000
3.720000000000006e-001	1.000015e+000
3.730000000000006e-001	1.000015e+000
3.740000000000006e-001	1.000015e+000
3.750000000000006e-001	1.000015e+000
3.760000000000006e-001	1.000015e+000
3.770000000000006e-001	1.000015e+000
3.780000000000006e-001	1.000015e+000
3.790000000000006e-001	1.000015e+000
3.800000000000006e-001	1.000015e+000
3.810000000000006e-001	1.000015e+000
3.820000000000006e-001	1.000015e+000
3.830000000000006e-001	1.000015e+000
3.840000000000006e-001	1.000015e+000
3.850000000000006e-001	1.000015e+000
3.860000000000006e-001	1.000015e+000
3.870000000000006e-001	1.000015e+000
3.880000000000006e-001	1.000015e+000
3.890000000000006e-001	1.000015e+000
3.900000000000006e-001	1.000015e+000
3.910000000000006e-001	1.000015e+000
3.920000000000006e-001	1.000015e+000
3.930000000000006e-001	1.000015e+000
3.940000000000006e-001	1.000015e+000
3.950000000000006e-001	1.000015e+000
3.960000000000006e-001	1.000015e+000
3.970000000000006e-001	1.000015e+000
3.980000000000006e-001	1.000015e+000
3.990000000000006e-001	1.000015e+000
4.000000000000000e-001	1.000015e+000
Step Information: Iss=10u  (Run: 2/5)
-4.000000000000000e-001	-1.000000e+000
-3.990000000000000e-001	-1.000000e+000
-3.980000000000000e-001	-1.000000e+000
-3.970000000000000e-001	-1.000000e+000
-3.960000000000000e-001	-1.000000e+000
-3.950000000000000e-001	-1.000000e+000
-3.940000000000000e-001	-1.000000e+000
-3.930000000000000e-001	-1.000000e+000
-3.920000000000000e-001	-1.000000e+000
-3.910000000000000e-001	-1.000000e+000
-3.900000000000000e-001	-1.000000e+000
-3.890000000000000e-001	-1.000000e+000
-3.880000000000000e-001	-1.000000e+000
-3.870000000000000e-001	-1.000000e+000
-3.860000000000000e-001	-1.000000e+000
-3.850000000000000e-001	-1.000000e+000
-3.840000000000000e-001	-1.000000e+000
-3.830000000000000e-001	-1.000000e+000
-3.820000000000000e-001	-1.000000e+000
-3.810000000000000e-001	-1.000000e+000
-3.800000000000000e-001	-1.000000e+000
-3.790000000000000e-001	-1.000000e+000
-3.780000000000000e-001	-1.000000e+000
-3.770000000000000e-001	-1.000000e+000
-3.760000000000000e-001	-1.000000e+000
-3.750000000000000e-001	-1.000000e+000
-3.740000000000000e-001	-1.000000e+000
-3.730000000000000e-001	-1.000000e+000
-3.720000000000000e-001	-1.000000e+000
-3.710000000000000e-001	-1.000000e+000
-3.700000000000000e-001	-1.000000e+000
-3.690000000000000e-001	-1.000000e+000
-3.680000000000000e-001	-1.000000e+000
-3.670000000000000e-001	-1.000000e+000
-3.660000000000000e-001	-1.000000e+000
-3.650000000000000e-001	-1.000000e+000
-3.640000000000000e-001	-1.000000e+000
-3.630000000000000e-001	-1.000000e+000
-3.620000000000000e-001	-1.000000e+000
-3.610000000000000e-001	-1.000000e+000
-3.600000000000000e-001	-1.000000e+000
-3.590000000000000e-001	-1.000000e+000
-3.580000000000000e-001	-1.000000e+000
-3.570000000000000e-001	-1.000000e+000
-3.560000000000000e-001	-1.000000e+000
-3.550000000000000e-001	-1.000000e+000
-3.540000000000000e-001	-1.000000e+000
-3.530000000000000e-001	-1.000000e+000
-3.520000000000000e-001	-1.000000e+000
-3.510000000000000e-001	-1.000000e+000
-3.500000000000000e-001	-1.000000e+000
-3.490000000000000e-001	-1.000000e+000
-3.480000000000000e-001	-1.000000e+000
-3.470000000000000e-001	-1.000000e+000
-3.460000000000000e-001	-1.000000e+000
-3.450000000000000e-001	-1.000000e+000
-3.440000000000000e-001	-1.000000e+000
-3.430000000000000e-001	-1.000000e+000
-3.420000000000000e-001	-1.000000e+000
-3.410000000000000e-001	-1.000000e+000
-3.400000000000000e-001	-1.000000e+000
-3.390000000000000e-001	-1.000000e+000
-3.380000000000000e-001	-9.999999e-001
-3.370000000000000e-001	-9.999999e-001
-3.360000000000000e-001	-9.999999e-001
-3.350000000000000e-001	-9.999999e-001
-3.340000000000000e-001	-9.999999e-001
-3.330000000000000e-001	-9.999999e-001
-3.320000000000000e-001	-9.999999e-001
-3.310000000000000e-001	-9.999999e-001
-3.300000000000000e-001	-9.999999e-001
-3.290000000000000e-001	-9.999999e-001
-3.280000000000000e-001	-9.999999e-001
-3.270000000000000e-001	-9.999998e-001
-3.260000000000000e-001	-9.999998e-001
-3.250000000000000e-001	-9.999997e-001
-3.240000000000000e-001	-9.999997e-001
-3.230000000000000e-001	-9.999997e-001
-3.220000000000000e-001	-9.999997e-001
-3.210000000000000e-001	-9.999997e-001
-3.200000000000000e-001	-9.999997e-001
-3.190000000000000e-001	-9.999997e-001
-3.180000000000000e-001	-9.999997e-001
-3.170000000000000e-001	-9.999995e-001
-3.160000000000000e-001	-9.999995e-001
-3.150000000000000e-001	-9.999995e-001
-3.140000000000000e-001	-9.999995e-001
-3.129999999999999e-001	-9.999995e-001
-3.119999999999999e-001	-9.999994e-001
-3.109999999999999e-001	-9.999993e-001
-3.099999999999999e-001	-9.999993e-001
-3.089999999999999e-001	-9.999993e-001
-3.079999999999999e-001	-9.999992e-001
-3.069999999999999e-001	-9.999991e-001
-3.059999999999999e-001	-9.999991e-001
-3.049999999999999e-001	-9.999990e-001
-3.039999999999999e-001	-9.999990e-001
-3.029999999999999e-001	-9.999989e-001
-3.019999999999999e-001	-9.999988e-001
-3.009999999999999e-001	-9.999988e-001
-2.999999999999999e-001	-9.999986e-001
-2.989999999999999e-001	-9.999986e-001
-2.979999999999999e-001	-9.999984e-001
-2.969999999999999e-001	-9.999984e-001
-2.959999999999999e-001	-9.999983e-001
-2.949999999999999e-001	-9.999981e-001
-2.939999999999999e-001	-9.999981e-001
-2.929999999999999e-001	-9.999979e-001
-2.919999999999999e-001	-9.999977e-001
-2.909999999999999e-001	-9.999977e-001
-2.899999999999999e-001	-9.999975e-001
-2.889999999999999e-001	-9.999973e-001
-2.879999999999999e-001	-9.999972e-001
-2.869999999999999e-001	-9.999970e-001
-2.859999999999999e-001	-9.999968e-001
-2.849999999999999e-001	-9.999966e-001
-2.839999999999999e-001	-9.999964e-001
-2.829999999999999e-001	-9.999962e-001
-2.819999999999999e-001	-9.999959e-001
-2.809999999999999e-001	-9.999957e-001
-2.799999999999999e-001	-9.999954e-001
-2.789999999999999e-001	-9.999952e-001
-2.779999999999999e-001	-9.999948e-001
-2.769999999999999e-001	-9.999946e-001
-2.759999999999999e-001	-9.999942e-001
-2.749999999999999e-001	-9.999939e-001
-2.739999999999999e-001	-9.999935e-001
-2.729999999999999e-001	-9.999931e-001
-2.719999999999999e-001	-9.999926e-001
-2.709999999999999e-001	-9.999922e-001
-2.699999999999999e-001	-9.999917e-001
-2.689999999999999e-001	-9.999912e-001
-2.679999999999999e-001	-9.999908e-001
-2.669999999999999e-001	-9.999902e-001
-2.659999999999999e-001	-9.999895e-001
-2.649999999999999e-001	-9.999890e-001
-2.639999999999999e-001	-9.999883e-001
-2.629999999999999e-001	-9.999875e-001
-2.619999999999999e-001	-9.999868e-001
-2.609999999999999e-001	-9.999861e-001
-2.599999999999999e-001	-9.999852e-001
-2.589999999999999e-001	-9.999843e-001
-2.579999999999999e-001	-9.999834e-001
-2.569999999999999e-001	-9.999824e-001
-2.559999999999999e-001	-9.999813e-001
-2.549999999999999e-001	-9.999802e-001
-2.539999999999999e-001	-9.999790e-001
-2.529999999999999e-001	-9.999778e-001
-2.519999999999999e-001	-9.999764e-001
-2.509999999999999e-001	-9.999751e-001
-2.499999999999999e-001	-9.999736e-001
-2.489999999999999e-001	-9.999720e-001
-2.479999999999999e-001	-9.999704e-001
-2.469999999999999e-001	-9.999686e-001
-2.459999999999999e-001	-9.999668e-001
-2.449999999999999e-001	-9.999648e-001
-2.439999999999999e-001	-9.999626e-001
-2.429999999999999e-001	-9.999604e-001
-2.419999999999999e-001	-9.999581e-001
-2.409999999999999e-001	-9.999557e-001
-2.399999999999999e-001	-9.999530e-001
-2.389999999999999e-001	-9.999502e-001
-2.379999999999999e-001	-9.999473e-001
-2.369999999999999e-001	-9.999442e-001
-2.359999999999999e-001	-9.999409e-001
-2.349999999999999e-001	-9.999375e-001
-2.339999999999999e-001	-9.999337e-001
-2.329999999999999e-001	-9.999299e-001
-2.319999999999999e-001	-9.999257e-001
-2.309999999999999e-001	-9.999213e-001
-2.299999999999999e-001	-9.999167e-001
-2.289999999999999e-001	-9.999118e-001
-2.279999999999999e-001	-9.999066e-001
-2.269999999999999e-001	-9.999011e-001
-2.259999999999999e-001	-9.998953e-001
-2.249999999999999e-001	-9.998893e-001
-2.239999999999999e-001	-9.998827e-001
-2.229999999999999e-001	-9.998759e-001
-2.219999999999999e-001	-9.998686e-001
-2.209999999999999e-001	-9.998609e-001
-2.199999999999999e-001	-9.998528e-001
-2.189999999999999e-001	-9.998442e-001
-2.179999999999999e-001	-9.998351e-001
-2.169999999999999e-001	-9.998255e-001
-2.159999999999999e-001	-9.998153e-001
-2.149999999999999e-001	-9.998045e-001
-2.139999999999999e-001	-9.997931e-001
-2.129999999999999e-001	-9.997811e-001
-2.119999999999999e-001	-9.997684e-001
-2.109999999999999e-001	-9.997549e-001
-2.099999999999999e-001	-9.997407e-001
-2.089999999999999e-001	-9.997256e-001
-2.079999999999999e-001	-9.997098e-001
-2.069999999999999e-001	-9.996929e-001
-2.059999999999999e-001	-9.996752e-001
-2.049999999999999e-001	-9.996563e-001
-2.039999999999999e-001	-9.996365e-001
-2.029999999999999e-001	-9.996155e-001
-2.019999999999999e-001	-9.995933e-001
-2.009999999999999e-001	-9.995699e-001
-1.999999999999998e-001	-9.995451e-001
-1.989999999999998e-001	-9.995190e-001
-1.979999999999998e-001	-9.994913e-001
-1.969999999999998e-001	-9.994621e-001
-1.959999999999998e-001	-9.994313e-001
-1.949999999999998e-001	-9.993987e-001
-1.939999999999998e-001	-9.993642e-001
-1.929999999999998e-001	-9.993278e-001
-1.919999999999998e-001	-9.992894e-001
-1.909999999999998e-001	-9.992489e-001
-1.899999999999998e-001	-9.992061e-001
-1.889999999999998e-001	-9.991608e-001
-1.879999999999998e-001	-9.991131e-001
-1.869999999999998e-001	-9.990627e-001
-1.859999999999998e-001	-9.990095e-001
-1.849999999999998e-001	-9.989534e-001
-1.839999999999998e-001	-9.988941e-001
-1.829999999999998e-001	-9.988316e-001
-1.819999999999998e-001	-9.987657e-001
-1.809999999999998e-001	-9.986961e-001
-1.799999999999998e-001	-9.986226e-001
-1.789999999999998e-001	-9.985452e-001
-1.779999999999998e-001	-9.984634e-001
-1.769999999999998e-001	-9.983773e-001
-1.759999999999998e-001	-9.982864e-001
-1.749999999999998e-001	-9.981907e-001
-1.739999999999998e-001	-9.980896e-001
-1.729999999999998e-001	-9.979832e-001
-1.719999999999998e-001	-9.978710e-001
-1.709999999999998e-001	-9.977527e-001
-1.699999999999998e-001	-9.976281e-001
-1.689999999999998e-001	-9.974968e-001
-1.679999999999998e-001	-9.973585e-001
-1.669999999999998e-001	-9.972127e-001
-1.659999999999998e-001	-9.970593e-001
-1.649999999999998e-001	-9.968976e-001
-1.639999999999998e-001	-9.967274e-001
-1.629999999999998e-001	-9.965482e-001
-1.619999999999998e-001	-9.963596e-001
-1.609999999999998e-001	-9.961611e-001
-1.599999999999998e-001	-9.959521e-001
-1.589999999999998e-001	-9.957324e-001
-1.579999999999998e-001	-9.955010e-001
-1.569999999999998e-001	-9.952578e-001
-1.559999999999998e-001	-9.950020e-001
-1.549999999999998e-001	-9.947329e-001
-1.539999999999998e-001	-9.944500e-001
-1.529999999999998e-001	-9.941527e-001
-1.519999999999998e-001	-9.938402e-001
-1.509999999999998e-001	-9.935118e-001
-1.499999999999998e-001	-9.931667e-001
-1.489999999999998e-001	-9.928042e-001
-1.479999999999998e-001	-9.924235e-001
-1.469999999999998e-001	-9.920237e-001
-1.459999999999998e-001	-9.916040e-001
-1.449999999999998e-001	-9.911633e-001
-1.439999999999998e-001	-9.907009e-001
-1.429999999999998e-001	-9.902156e-001
-1.419999999999998e-001	-9.897065e-001
-1.409999999999998e-001	-9.891725e-001
-1.399999999999998e-001	-9.886125e-001
-1.389999999999998e-001	-9.880255e-001
-1.379999999999998e-001	-9.874100e-001
-1.369999999999998e-001	-9.867650e-001
-1.359999999999998e-001	-9.860892e-001
-1.349999999999998e-001	-9.853812e-001
-1.339999999999998e-001	-9.846397e-001
-1.329999999999998e-001	-9.838633e-001
-1.319999999999998e-001	-9.830506e-001
-1.309999999999998e-001	-9.822000e-001
-1.299999999999998e-001	-9.813099e-001
-1.289999999999998e-001	-9.803789e-001
-1.279999999999998e-001	-9.794051e-001
-1.269999999999998e-001	-9.783871e-001
-1.259999999999998e-001	-9.773229e-001
-1.249999999999998e-001	-9.762108e-001
-1.239999999999998e-001	-9.750490e-001
-1.229999999999998e-001	-9.738356e-001
-1.219999999999998e-001	-9.725686e-001
-1.209999999999998e-001	-9.712461e-001
-1.199999999999998e-001	-9.698660e-001
-1.189999999999998e-001	-9.684262e-001
-1.179999999999998e-001	-9.669246e-001
-1.169999999999998e-001	-9.653591e-001
-1.159999999999998e-001	-9.637273e-001
-1.149999999999998e-001	-9.620271e-001
-1.139999999999998e-001	-9.602563e-001
-1.129999999999998e-001	-9.584123e-001
-1.119999999999998e-001	-9.564930e-001
-1.109999999999998e-001	-9.544957e-001
-1.099999999999998e-001	-9.524184e-001
-1.089999999999998e-001	-9.502583e-001
-1.079999999999998e-001	-9.480130e-001
-1.069999999999998e-001	-9.456802e-001
-1.059999999999998e-001	-9.432571e-001
-1.049999999999998e-001	-9.407414e-001
-1.039999999999998e-001	-9.381306e-001
-1.029999999999998e-001	-9.354220e-001
-1.019999999999998e-001	-9.326132e-001
-1.009999999999998e-001	-9.297017e-001
-9.999999999999976e-002	-9.266850e-001
-9.899999999999976e-002	-9.235605e-001
-9.799999999999975e-002	-9.203258e-001
-9.699999999999975e-002	-9.169787e-001
-9.599999999999975e-002	-9.135164e-001
-9.499999999999975e-002	-9.099369e-001
-9.399999999999975e-002	-9.062377e-001
-9.299999999999975e-002	-9.024166e-001
-9.199999999999975e-002	-8.984715e-001
-9.099999999999975e-002	-8.944001e-001
-8.999999999999975e-002	-8.902004e-001
-8.899999999999975e-002	-8.858705e-001
-8.799999999999975e-002	-8.814083e-001
-8.699999999999974e-002	-8.768121e-001
-8.599999999999974e-002	-8.720800e-001
-8.499999999999974e-002	-8.672106e-001
-8.399999999999974e-002	-8.622022e-001
-8.299999999999974e-002	-8.570532e-001
-8.199999999999974e-002	-8.517623e-001
-8.099999999999974e-002	-8.463284e-001
-7.999999999999974e-002	-8.407503e-001
-7.899999999999974e-002	-8.350270e-001
-7.799999999999974e-002	-8.291573e-001
-7.699999999999974e-002	-8.231407e-001
-7.599999999999973e-002	-8.169764e-001
-7.499999999999973e-002	-8.106638e-001
-7.399999999999973e-002	-8.042026e-001
-7.299999999999973e-002	-7.975922e-001
-7.199999999999973e-002	-7.908325e-001
-7.099999999999973e-002	-7.839234e-001
-6.999999999999973e-002	-7.768649e-001
-6.899999999999973e-002	-7.696571e-001
-6.799999999999973e-002	-7.623004e-001
-6.699999999999973e-002	-7.547950e-001
-6.599999999999973e-002	-7.471415e-001
-6.499999999999973e-002	-7.393402e-001
-6.399999999999972e-002	-7.313921e-001
-6.299999999999972e-002	-7.232978e-001
-6.199999999999972e-002	-7.150583e-001
-6.099999999999972e-002	-7.066745e-001
-5.999999999999972e-002	-6.981475e-001
-5.899999999999972e-002	-6.894785e-001
-5.799999999999972e-002	-6.806687e-001
-5.699999999999972e-002	-6.717196e-001
-5.599999999999972e-002	-6.626325e-001
-5.499999999999972e-002	-6.534091e-001
-5.399999999999972e-002	-6.440506e-001
-5.299999999999971e-002	-6.345591e-001
-5.199999999999971e-002	-6.249362e-001
-5.099999999999971e-002	-6.151836e-001
-4.999999999999971e-002	-6.053032e-001
-4.899999999999971e-002	-5.952970e-001
-4.799999999999971e-002	-5.851669e-001
-4.699999999999971e-002	-5.749150e-001
-4.599999999999971e-002	-5.645433e-001
-4.499999999999971e-002	-5.540541e-001
-4.399999999999971e-002	-5.434494e-001
-4.299999999999971e-002	-5.327315e-001
-4.199999999999970e-002	-5.219027e-001
-4.099999999999970e-002	-5.109652e-001
-3.999999999999970e-002	-4.999214e-001
-3.899999999999970e-002	-4.887737e-001
-3.799999999999970e-002	-4.775245e-001
-3.699999999999970e-002	-4.661761e-001
-3.599999999999970e-002	-4.547309e-001
-3.499999999999970e-002	-4.431916e-001
-3.399999999999970e-002	-4.315605e-001
-3.299999999999970e-002	-4.198402e-001
-3.199999999999970e-002	-4.080332e-001
-3.099999999999969e-002	-3.961420e-001
-2.999999999999969e-002	-3.841691e-001
-2.899999999999969e-002	-3.721173e-001
-2.799999999999969e-002	-3.599889e-001
-2.699999999999969e-002	-3.477868e-001
-2.599999999999969e-002	-3.355133e-001
-2.499999999999969e-002	-3.231711e-001
-2.399999999999969e-002	-3.107628e-001
-2.299999999999969e-002	-2.982912e-001
-2.199999999999969e-002	-2.857586e-001
-2.099999999999969e-002	-2.731679e-001
-1.999999999999969e-002	-2.605217e-001
-1.899999999999968e-002	-2.478225e-001
-1.799999999999968e-002	-2.350730e-001
-1.699999999999968e-002	-2.222759e-001
-1.599999999999968e-002	-2.094338e-001
-1.499999999999968e-002	-1.965494e-001
-1.399999999999968e-002	-1.836252e-001
-1.299999999999968e-002	-1.706640e-001
-1.199999999999968e-002	-1.576683e-001
-1.099999999999968e-002	-1.446409e-001
-9.999999999999676e-003	-1.315843e-001
-8.999999999999675e-003	-1.185013e-001
-7.999999999999674e-003	-1.053945e-001
-6.999999999999674e-003	-9.226651e-002
-5.999999999999674e-003	-7.912004e-002
-4.999999999999674e-003	-6.595760e-002
-3.999999999999674e-003	-5.278198e-002
-2.999999999999674e-003	-3.959576e-002
-1.999999999999674e-003	-2.640154e-002
-9.999999999996739e-004	-1.320213e-002
3.261280134836397e-016	0.000000e+000
1.000000000000326e-003	1.320213e-002
2.000000000000326e-003	2.640154e-002
3.000000000000326e-003	3.959576e-002
4.000000000000326e-003	5.278198e-002
5.000000000000326e-003	6.595760e-002
6.000000000000326e-003	7.912004e-002
7.000000000000326e-003	9.226651e-002
8.000000000000326e-003	1.053945e-001
9.000000000000327e-003	1.185013e-001
1.000000000000033e-002	1.315843e-001
1.100000000000033e-002	1.446409e-001
1.200000000000033e-002	1.576683e-001
1.300000000000033e-002	1.706640e-001
1.400000000000033e-002	1.836252e-001
1.500000000000033e-002	1.965494e-001
1.600000000000033e-002	2.094338e-001
1.700000000000033e-002	2.222759e-001
1.800000000000034e-002	2.350730e-001
1.900000000000034e-002	2.478225e-001
2.000000000000034e-002	2.605217e-001
2.100000000000034e-002	2.731679e-001
2.200000000000034e-002	2.857586e-001
2.300000000000034e-002	2.982912e-001
2.400000000000034e-002	3.107628e-001
2.500000000000034e-002	3.231711e-001
2.600000000000034e-002	3.355133e-001
2.700000000000034e-002	3.477868e-001
2.800000000000034e-002	3.599889e-001
2.900000000000035e-002	3.721173e-001
3.000000000000035e-002	3.841691e-001
3.100000000000035e-002	3.961420e-001
3.200000000000035e-002	4.080332e-001
3.300000000000035e-002	4.198402e-001
3.400000000000035e-002	4.315605e-001
3.500000000000035e-002	4.431916e-001
3.600000000000035e-002	4.547309e-001
3.700000000000035e-002	4.661761e-001
3.800000000000035e-002	4.775245e-001
3.900000000000035e-002	4.887737e-001
4.000000000000036e-002	4.999214e-001
4.100000000000036e-002	5.109652e-001
4.200000000000036e-002	5.219027e-001
4.300000000000036e-002	5.327315e-001
4.400000000000036e-002	5.434494e-001
4.500000000000036e-002	5.540541e-001
4.600000000000036e-002	5.645433e-001
4.700000000000036e-002	5.749150e-001
4.800000000000036e-002	5.851669e-001
4.900000000000036e-002	5.952970e-001
5.000000000000036e-002	6.053032e-001
5.100000000000036e-002	6.151836e-001
5.200000000000037e-002	6.249362e-001
5.300000000000037e-002	6.345591e-001
5.400000000000037e-002	6.440506e-001
5.500000000000037e-002	6.534091e-001
5.600000000000037e-002	6.626325e-001
5.700000000000037e-002	6.717196e-001
5.800000000000037e-002	6.806687e-001
5.900000000000037e-002	6.894785e-001
6.000000000000037e-002	6.981475e-001
6.100000000000037e-002	7.066745e-001
6.200000000000037e-002	7.150583e-001
6.300000000000038e-002	7.232978e-001
6.400000000000038e-002	7.313921e-001
6.500000000000038e-002	7.393402e-001
6.600000000000038e-002	7.471415e-001
6.700000000000038e-002	7.547950e-001
6.800000000000038e-002	7.623004e-001
6.900000000000038e-002	7.696571e-001
7.000000000000038e-002	7.768649e-001
7.100000000000038e-002	7.839234e-001
7.200000000000038e-002	7.908325e-001
7.300000000000038e-002	7.975922e-001
7.400000000000039e-002	8.042026e-001
7.500000000000039e-002	8.106638e-001
7.600000000000039e-002	8.169764e-001
7.700000000000039e-002	8.231407e-001
7.800000000000039e-002	8.291573e-001
7.900000000000039e-002	8.350270e-001
8.000000000000039e-002	8.407503e-001
8.100000000000039e-002	8.463284e-001
8.200000000000039e-002	8.517623e-001
8.300000000000039e-002	8.570532e-001
8.400000000000039e-002	8.622022e-001
8.500000000000040e-002	8.672106e-001
8.600000000000040e-002	8.720800e-001
8.700000000000040e-002	8.768121e-001
8.800000000000040e-002	8.814083e-001
8.900000000000040e-002	8.858705e-001
9.000000000000040e-002	8.902004e-001
9.100000000000040e-002	8.944001e-001
9.200000000000040e-002	8.984715e-001
9.300000000000040e-002	9.024166e-001
9.400000000000040e-002	9.062377e-001
9.500000000000040e-002	9.099369e-001
9.600000000000040e-002	9.135164e-001
9.700000000000041e-002	9.169787e-001
9.800000000000041e-002	9.203258e-001
9.900000000000041e-002	9.235605e-001
1.000000000000004e-001	9.266850e-001
1.010000000000004e-001	9.297017e-001
1.020000000000004e-001	9.326132e-001
1.030000000000004e-001	9.354220e-001
1.040000000000004e-001	9.381306e-001
1.050000000000004e-001	9.407414e-001
1.060000000000004e-001	9.432571e-001
1.070000000000004e-001	9.456802e-001
1.080000000000004e-001	9.480130e-001
1.090000000000004e-001	9.502583e-001
1.100000000000004e-001	9.524184e-001
1.110000000000004e-001	9.544957e-001
1.120000000000004e-001	9.564930e-001
1.130000000000004e-001	9.584123e-001
1.140000000000004e-001	9.602563e-001
1.150000000000004e-001	9.620271e-001
1.160000000000004e-001	9.637273e-001
1.170000000000004e-001	9.653591e-001
1.180000000000004e-001	9.669246e-001
1.190000000000004e-001	9.684262e-001
1.200000000000004e-001	9.698660e-001
1.210000000000004e-001	9.712461e-001
1.220000000000004e-001	9.725686e-001
1.230000000000004e-001	9.738356e-001
1.240000000000004e-001	9.750490e-001
1.250000000000004e-001	9.762108e-001
1.260000000000004e-001	9.773229e-001
1.270000000000004e-001	9.783871e-001
1.280000000000004e-001	9.794051e-001
1.290000000000004e-001	9.803789e-001
1.300000000000004e-001	9.813099e-001
1.310000000000004e-001	9.822000e-001
1.320000000000004e-001	9.830506e-001
1.330000000000004e-001	9.838633e-001
1.340000000000004e-001	9.846397e-001
1.350000000000004e-001	9.853812e-001
1.360000000000004e-001	9.860892e-001
1.370000000000004e-001	9.867650e-001
1.380000000000004e-001	9.874100e-001
1.390000000000004e-001	9.880255e-001
1.400000000000004e-001	9.886125e-001
1.410000000000004e-001	9.891725e-001
1.420000000000004e-001	9.897065e-001
1.430000000000004e-001	9.902156e-001
1.440000000000004e-001	9.907009e-001
1.450000000000004e-001	9.911633e-001
1.460000000000004e-001	9.916040e-001
1.470000000000004e-001	9.920237e-001
1.480000000000004e-001	9.924235e-001
1.490000000000004e-001	9.928042e-001
1.500000000000004e-001	9.931667e-001
1.510000000000004e-001	9.935118e-001
1.520000000000004e-001	9.938402e-001
1.530000000000004e-001	9.941527e-001
1.540000000000004e-001	9.944500e-001
1.550000000000004e-001	9.947329e-001
1.560000000000004e-001	9.950020e-001
1.570000000000004e-001	9.952578e-001
1.580000000000005e-001	9.955010e-001
1.590000000000005e-001	9.957324e-001
1.600000000000005e-001	9.959521e-001
1.610000000000005e-001	9.961611e-001
1.620000000000005e-001	9.963596e-001
1.630000000000005e-001	9.965482e-001
1.640000000000005e-001	9.967274e-001
1.650000000000005e-001	9.968976e-001
1.660000000000005e-001	9.970593e-001
1.670000000000005e-001	9.972127e-001
1.680000000000005e-001	9.973585e-001
1.690000000000005e-001	9.974968e-001
1.700000000000005e-001	9.976281e-001
1.710000000000005e-001	9.977527e-001
1.720000000000005e-001	9.978710e-001
1.730000000000005e-001	9.979832e-001
1.740000000000005e-001	9.980896e-001
1.750000000000005e-001	9.981907e-001
1.760000000000005e-001	9.982864e-001
1.770000000000005e-001	9.983773e-001
1.780000000000005e-001	9.984634e-001
